id,company_id,year,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,year_label,fiscal_year,month,is_ttm
593,GODREJCP,Sep 2024,102.0,12068,3828.0,2986.0,18984.0,10498.0,199,3517,4771,18984.0,Sep 2024,2024.0,Sep,False
594,GRASIM,Mar 2013,92.0,19565,9550.0,14916.0,44123.0,20561.0,6084,8011,9467,44123.0,Mar 2013,2013.0,Mar,False
595,GRASIM,Mar 2014,92.0,21523,9681.0,16441.0,47736.0,25209.0,4045,7611,10872,47736.0,Mar 2014,2014.0,Mar,False
596,GRASIM,Mar 2015,92.0,23048,11930.0,18963.0,54033.0,31828.0,2755,7255,12194,54033.0,Mar 2015,2015.0,Mar,False
597,GRASIM,Mar 2016,93.0,27336,12505.0,19642.0,59576.0,34271.0,1788,10601,12916,59576.0,Mar 2016,2016.0,Mar,False
598,GRASIM,Mar 2017,93.0,31294,9213.0,22147.0,62747.0,34786.0,1297,14200,12464,62747.0,Mar 2017,2017.0,Mar,False
599,GRASIM,Mar 2018,131.0,57230,67070.0,83467.0,207899.0,69257.0,2290,65995,70356,207899.0,Mar 2018,2018.0,Mar,False
600,GRASIM,Mar 2019,132.0,57888,84487.0,98620.0,241127.0,87129.0,2766,62747,88484,241127.0,Mar 2019,2019.0,Mar,False
601,GRASIM,Mar 2020,132.0,56501,84777.0,102772.0,244181.0,87736.0,3904,66337,86204,244181.0,Mar 2020,2020.0,Mar,False
602,GRASIM,Mar 2021,132.0,65362,79078.0,122777.0,267349.0,85023.0,5769,88017,88540,267349.0,Mar 2021,2021.0,Mar,False
603,GRASIM,Mar 2022,132.0,75567,74744.0,138706.0,289149.0,88996.0,6615,96766,96771,289149.0,Mar 2022,2022.0,Mar,False
604,GRASIM,Mar 2023,132.0,78610,103039.0,155042.0,336823.0,94896.0,7778,105355,128793,336823.0,Mar 2023,2023.0,Mar,False
605,GRASIM,Mar 2024,133.0,88520,137155.0,186309.0,412116.0,100494.0,18358,129306,163959,412116.0,Mar 2024,2024.0,Mar,False
606,GRASIM,Sep 2024,134.0,92784,158159.0,197376.0,448454.0,109643.0,15903,102453,220454,448454.0,Sep 2024,2024.0,Sep,False
607,HAL,Mar 2016,5.0,115,18.0,38.0,176.0,84.0,21,0,71,176.0,Mar 2016,2016.0,Mar,False
608,HAL,Mar 2017,5.0,128,2.0,34.0,170.0,75.0,1,22,72,170.0,Mar 2017,2017.0,Mar,False
609,HAL,Mar 2018,5.0,125,3.0,33.0,166.0,66.0,1,24,74,166.0,Mar 2018,2018.0,Mar,False
610,HAL,Mar 2019,5.0,128,8.0,33.0,175.0,59.0,0,22,93,175.0,Mar 2019,2019.0,Mar,False
611,HAL,Mar 2020,5.0,133,2.0,33.0,173.0,50.0,0,18,104,173.0,Mar 2020,2020.0,Mar,False
612,HAL,Mar 2021,5.0,139,6.0,36.0,186.0,45.0,0,17,124,186.0,Mar 2021,2021.0,Mar,False
613,HAL,Mar 2022,5.0,148,12.0,36.0,202.0,45.0,1,29,127,202.0,Mar 2022,2022.0,Mar,False
614,HAL,Mar 2023,5.0,172,47.0,47.0,271.0,57.0,23,35,156,271.0,Mar 2023,2023.0,Mar,False
615,HAL,Mar 2024,5.0,194,123.0,127.0,450.0,240.0,9,43,158,450.0,Mar 2024,2024.0,Mar,False
616,HAL,Sep 2024,5.0,202,124.0,145.0,476.0,244.0,3,48,181,476.0,Sep 2024,2024.0,Sep,False
630,HCLTECH,Jun 2013,139.0,13025,1044.0,8191.0,22399.0,6753.0,494,713,14440,22399.0,Jun 2013,2013.0,Jun,False
631,HCLTECH,Jun 2014,140.0,19410,1018.0,9412.0,29980.0,7444.0,531,662,21343,29980.0,Jun 2014,2014.0,Jun,False
632,HCLTECH,Jun 2015,281.0,23943,648.0,10372.0,35245.0,8275.0,552,869,25548,35245.0,Jun 2015,2015.0,Jun,False
633,HCLTECH,Mar 2016,282.0,27109,1090.0,10859.0,39341.0,9716.0,611,698,28315,39341.0,Mar 2016,2016.0,Mar,False
634,HCLTECH,Mar 2017,285.0,32664,582.0,12231.0,45762.0,15235.0,448,1306,28773,45762.0,Mar 2017,2017.0,Mar,False
635,HCLTECH,Mar 2018,278.0,36108,557.0,11046.0,47989.0,18753.0,320,2660,26256,47989.0,Mar 2018,2018.0,Mar,False
636,HCLTECH,Mar 2019,271.0,41095,4195.0,12788.0,58349.0,22888.0,235,2305,32921,58349.0,Mar 2019,2019.0,Mar,False
637,HCLTECH,Mar 2020,543.0,50724,7986.0,23566.0,82819.0,37490.0,400,7066,37863,82819.0,Mar 2020,2020.0,Mar,False
638,HCLTECH,Mar 2021,543.0,59370,6864.0,19270.0,86047.0,37145.0,312,6862,41728,86047.0,Mar 2021,2021.0,Mar,False
639,HCLTECH,Mar 2022,543.0,61371,6343.0,20664.0,88921.0,35077.0,129,6351,47364,88921.0,Mar 2022,2022.0,Mar,False
640,HCLTECH,Mar 2023,543.0,64862,4794.0,23051.0,93250.0,34619.0,40,5495,53096,93250.0,Mar 2023,2023.0,Mar,False
641,HCLTECH,Mar 2024,543.0,67720,5758.0,24985.0,99006.0,35063.0,108,7137,56698,99006.0,Mar 2024,2024.0,Mar,False
642,HCLTECH,Sep 2024,543.0,68332,5791.0,25097.0,99763.0,34480.0,172,7642,57469,99763.0,Sep 2024,2024.0,Sep,False
643,HAVELLS,Mar 2013,62.0,1380,982.0,2034.0,4458.0,1500.0,25,0,2933,4458.0,Mar 2013,2013.0,Mar,False
644,HAVELLS,Mar 2014,62.0,1604,1054.0,2613.0,5332.0,1600.0,44,0,3688,5332.0,Mar 2014,2014.0,Mar,False
645,HAVELLS,Mar 2015,62.0,1756,424.0,2546.0,4788.0,1541.0,38,0,3209,4788.0,Mar 2015,2015.0,Mar,False
646,HAVELLS,Mar 2016,62.0,2965,134.0,1225.0,4387.0,1224.0,20,189,2954,4387.0,Mar 2016,2016.0,Mar,False
647,HAVELLS,Mar 2017,62.0,3214,208.0,1683.0,5168.0,1300.0,12,162,3694,5168.0,Mar 2017,2017.0,Mar,False
648,HAVELLS,Mar 2018,63.0,3667,115.0,2763.0,6608.0,2819.0,24,0,3765,6608.0,Mar 2018,2018.0,Mar,False
649,HAVELLS,Mar 2019,63.0,4135,94.0,2856.0,7148.0,2904.0,233,0,4012,7148.0,Mar 2019,2019.0,Mar,False
650,HAVELLS,Mar 2020,63.0,4249,72.0,2690.0,7073.0,3350.0,86,0,3638,7073.0,Mar 2020,2020.0,Mar,False
651,HAVELLS,Mar 2021,63.0,5114,521.0,3155.0,8852.0,3290.0,90,306,5166,8852.0,Mar 2021,2021.0,Mar,False
652,HAVELLS,Mar 2022,63.0,5940,616.0,3904.0,10523.0,3434.0,57,426,6606,10523.0,Mar 2022,2022.0,Mar,False
653,HAVELLS,Mar 2023,63.0,6563,223.0,4309.0,11157.0,3621.0,166,201,7170,11157.0,Mar 2023,2023.0,Mar,False
654,HAVELLS,Mar 2024,63.0,7384,303.0,4683.0,12433.0,3988.0,299,20,8126,12433.0,Mar 2024,2024.0,Mar,False
655,HAVELLS,Sep 2024,63.0,7731,332.0,4718.0,12843.0,4488.0,130,20,8206,12843.0,Sep 2024,2024.0,Sep,False
656,HDFCBANK,Mar 2013,476.0,36167,335588.0,35492.0,407723.0,2773.0,0,110960,293989,407723.0,Mar 2013,2013.0,Mar,False
657,HDFCBANK,Mar 2014,480.0,43687,416677.0,42776.0,503620.0,3026.0,0,119571,381023,503620.0,Mar 2014,2014.0,Mar,False
658,HDFCBANK,Mar 2015,501.0,62653,509762.0,34181.0,607097.0,3225.0,0,149454,454417,607097.0,Mar 2015,2015.0,Mar,False
659,HDFCBANK,Mar 2016,506.0,73798,649587.0,38321.0,762212.0,3667.0,0,193634,564912,762212.0,Mar 2016,2016.0,Mar,False
660,HDFCBANK,Mar 2017,513.0,91281,741550.0,59000.0,892344.0,4000.0,0,210777,677567,892344.0,Mar 2017,2017.0,Mar,False
661,HDFCBANK,Mar 2018,519.0,109080,944817.0,48770.0,1103186.0,4008.0,0,238461,860717,1103186.0,Mar 2018,2018.0,Mar,False
662,HDFCBANK,Mar 2019,545.0,153128,1080235.0,58898.0,1292806.0,4369.0,0,289446,998991,1292806.0,Mar 2019,2019.0,Mar,False
663,HDFCBANK,Mar 2020,548.0,175810,1333041.0,71430.0,1580830.0,4776.0,0,389305,1186750,1580830.0,Mar 2020,2020.0,Mar,False
664,HDFCBANK,Mar 2021,551.0,209259,1511418.0,78279.0,1799507.0,5248.0,0,438823,1355435,1799507.0,Mar 2021,2021.0,Mar,False
665,HDFCBANK,Mar 2022,555.0,246772,1784970.0,90639.0,2122934.0,6432.0,0,449264,1667238,2122934.0,Mar 2022,2022.0,Mar,False
666,HDFCBANK,Mar 2023,558.0,288880,2139212.0,101783.0,2530432.0,8431.0,0,511582,2010419,2530432.0,Mar 2023,2023.0,Mar,False
667,HDFCBANK,Mar 2024,760.0,455636,3107503.0,466296.0,4030194.0,12604.0,0,1005682,3011909,4030194.0,Mar 2024,2024.0,Mar,False
668,HDFCLIFE,Mar 2013,1995.0,-658,0.0,40581.0,41918.0,252.0,29,40404,1232,41918.0,Mar 2013,2013.0,Mar,False
669,HDFCLIFE,Mar 2014,1995.0,-67,0.0,50347.0,52275.0,279.0,10,50527,1458,52275.0,Mar 2014,2014.0,Mar,False
670,HDFCLIFE,Mar 2015,1995.0,546,0.0,66767.0,69309.0,346.0,6,67024,1932,69309.0,Mar 2015,2015.0,Mar,False
671,HDFCLIFE,Mar 2016,1995.0,1108,0.0,73441.0,76544.0,335.0,12,74144,2053,76544.0,Mar 2016,2016.0,Mar,False
672,HDFCLIFE,Mar 2017,1998.0,1828,0.0,91270.0,95097.0,337.0,16,91723,3020,95097.0,Mar 2017,2017.0,Mar,False
673,HDFCLIFE,Mar 2018,2012.0,2693,0.0,105778.0,110483.0,336.0,5,106590,3551,110483.0,Mar 2018,2018.0,Mar,False
674,HDFCLIFE,Mar 2019,2017.0,3625,0.0,124378.0,130020.0,370.0,10,124958,4682,130020.0,Mar 2019,2019.0,Mar,False
675,HDFCLIFE,Mar 2020,2019.0,4788,0.0,125417.0,132224.0,322.0,8,127256,4637,132224.0,Mar 2020,2020.0,Mar,False
676,HDFCLIFE,Mar 2021,2021.0,6619,600.0,170415.0,179655.0,585.0,14,173564,5493,179655.0,Mar 2021,2021.0,Mar,False
677,HDFCLIFE,Mar 2022,2113.0,13501,600.0,214521.0,230734.0,6605.0,20,216551,7559,230734.0,Mar 2022,2022.0,Mar,False
678,HDFCLIFE,Mar 2023,2149.0,10844,950.0,234126.0,248069.0,997.0,31,238197,8844,248069.0,Mar 2023,2023.0,Mar,False
679,HDFCLIFE,Mar 2024,2151.0,12515,950.0,287071.0,302687.0,1549.0,28,291128,9982,302687.0,Mar 2024,2024.0,Mar,False
680,HDFCLIFE,Sep 2024,2152.0,13452,950.0,320201.0,336755.0,460.0,0,325023,11272,336755.0,Sep 2024,2024.0,Sep,False
681,HEROMOTOCO,Mar 2014,40.0,5583,284.0,4215.0,10122.0,2247.0,855,4106,2914,10122.0,Mar 2014,2014.0,Mar,False
682,HEROMOTOCO,Mar 2015,40.0,6500,100.0,4014.0,10654.0,2952.0,719,3118,3864,10654.0,Mar 2015,2015.0,Mar,False
683,HEROMOTOCO,Mar 2016,40.0,8794,232.0,3829.0,12896.0,3784.0,653,4501,3958,12896.0,Mar 2016,2016.0,Mar,False
684,HEROMOTOCO,Mar 2017,40.0,10276,261.0,4736.0,15312.0,4599.0,581,6066,4066,15312.0,Mar 2017,2017.0,Mar,False
685,HEROMOTOCO,Mar 2018,40.0,11932,228.0,5197.0,17397.0,4961.0,355,7669,4411,17397.0,Mar 2018,2018.0,Mar,False
686,HEROMOTOCO,Mar 2019,40.0,13080,312.0,5072.0,18504.0,4952.0,573,6114,6865,18504.0,Mar 2019,2019.0,Mar,False
687,HEROMOTOCO,Mar 2020,40.0,14366,453.0,4815.0,19674.0,6473.0,391,8359,4451,19674.0,Mar 2020,2020.0,Mar,False
688,HEROMOTOCO,Mar 2021,40.0,15376,584.0,7096.0,23096.0,6380.0,495,10582,5639,23096.0,Mar 2021,2021.0,Mar,False
689,HEROMOTOCO,Mar 2022,40.0,15807,605.0,6027.0,22478.0,6194.0,517,10528,5240,22478.0,Mar 2022,2022.0,Mar,False
690,HEROMOTOCO,Mar 2023,40.0,16616,568.0,6694.0,23917.0,6159.0,454,10891,6413,23917.0,Mar 2023,2023.0,Mar,False
691,HEROMOTOCO,Mar 2024,40.0,17659,606.0,7847.0,26153.0,6232.0,484,12751,6685,26153.0,Mar 2024,2024.0,Mar,False
692,HEROMOTOCO,Sep 2024,40.0,18971,588.0,9663.0,29261.0,6588.0,145,14980,7548,29261.0,Sep 2024,2024.0,Sep,False
693,HINDALCO,Mar 2013,191.0,35139,56951.0,28309.0,120590.0,37929.0,33834,12601,36226,120590.0,Mar 2013,2013.0,Mar,False
694,HINDALCO,Mar 2014,206.0,40398,64756.0,32621.0,137982.0,61163.0,23059,12961,40798,137982.0,Mar 2014,2014.0,Mar,False
695,HINDALCO,Mar 2015,207.0,38122,68468.0,34950.0,141746.0,71959.0,14111,12346,43330,141746.0,Mar 2015,2015.0,Mar,False
696,HINDALCO,Mar 2016,207.0,40402,67552.0,32986.0,141146.0,85648.0,4214,12463,38821,141146.0,Mar 2016,2016.0,Mar,False
697,HINDALCO,Mar 2017,223.0,45836,63817.0,36268.0,146144.0,84687.0,1814,15157,44486,146144.0,Mar 2017,2017.0,Mar,False
698,HINDALCO,Mar 2018,223.0,54629,52074.0,40088.0,147014.0,85088.0,2063,10781,49081,147014.0,Mar 2018,2018.0,Mar,False
699,HINDALCO,Mar 2019,222.0,57279,52415.0,42056.0,151972.0,85860.0,4097,9012,53003,151972.0,Mar 2019,2019.0,Mar,False
700,HINDALCO,Mar 2020,222.0,58095,68399.0,41902.0,168618.0,89195.0,7721,9411,62291,168618.0,Mar 2020,2020.0,Mar,False
701,HINDALCO,Mar 2021,222.0,66311,67206.0,55083.0,188822.0,100269.0,10202,17133,61218,188822.0,Mar 2021,2021.0,Mar,False
702,HINDALCO,Mar 2022,222.0,77969,64486.0,79178.0,221855.0,106874.0,4945,14119,95917,221855.0,Mar 2022,2022.0,Mar,False
703,HINDALCO,Mar 2023,222.0,94584,60291.0,68392.0,223489.0,110626.0,7700,14116,91047,223489.0,Mar 2023,2023.0,Mar,False
704,HINDALCO,Mar 2024,222.0,105924,56356.0,68221.0,230723.0,111810.0,14867,15444,88602,230723.0,Mar 2024,2024.0,Mar,False
705,HINDALCO,Sep 2024,222.0,114954,60959.0,76129.0,252264.0,111404.0,22341,22453,96066,252264.0,Sep 2024,2024.0,Sep,False
706,HINDUNILVR,Mar 2013,216.0,2649,25.0,9202.0,12092.0,2431.0,222,2252,7186,12092.0,Mar 2013,2013.0,Mar,False
707,HINDUNILVR,Mar 2014,216.0,3321,46.0,10171.0,13754.0,2746.0,373,2838,7797,13754.0,Mar 2014,2014.0,Mar,False
708,HINDUNILVR,Mar 2015,216.0,3811,43.0,10359.0,14430.0,2821.0,516,3025,8067,14430.0,Mar 2015,2015.0,Mar,False
709,HINDUNILVR,Mar 2016,216.0,6357,177.0,8043.0,14793.0,3258.0,408,2592,8535,14793.0,Mar 2016,2016.0,Mar,False
710,HINDUNILVR,Mar 2017,216.0,6528,277.0,8685.0,15706.0,4419.0,229,3794,7264,15706.0,Mar 2017,2017.0,Mar,False
711,HINDUNILVR,Mar 2018,216.0,7065,0.0,10581.0,17862.0,4528.0,461,2873,10000,17862.0,Mar 2018,2018.0,Mar,False
712,HINDUNILVR,Mar 2019,216.0,7651,99.0,10663.0,18629.0,4715.0,406,2716,10792,18629.0,Mar 2019,2019.0,Mar,False
713,HINDUNILVR,Mar 2020,216.0,8013,0.0,11924.0,20153.0,5479.0,597,1255,12822,20153.0,Mar 2020,2020.0,Mar,False
714,HINDUNILVR,Mar 2021,235.0,47439,0.0,21066.0,68740.0,51443.0,745,2709,13843,68740.0,Mar 2021,2021.0,Mar,False
715,HINDUNILVR,Mar 2022,235.0,48826,1043.0,20402.0,70506.0,51473.0,1313,3521,14199,70506.0,Mar 2022,2022.0,Mar,False
716,HINDUNILVR,Mar 2023,235.0,50069,1219.0,21554.0,73077.0,52678.0,1132,2882,16385,73077.0,Mar 2023,2023.0,Mar,False
717,HINDUNILVR,Mar 2024,235.0,50983,1484.0,25787.0,78489.0,53744.0,1025,4625,19095,78489.0,Mar 2024,2024.0,Mar,False
718,HINDUNILVR,Sep 2024,235.0,50541,1651.0,28338.0,80765.0,54027.0,1022,4316,21400,80765.0,Sep 2024,2024.0,Sep,False
719,ICICIBANK,Mar 2013,1154.0,67609,487659.0,118401.0,674822.0,5473.0,0,255667,413682,674822.0,Mar 2013,2013.0,Mar,False
720,ICICIBANK,Mar 2014,1155.0,75275,543055.0,128278.0,747762.0,5507.0,0,267609,474646,747762.0,Mar 2014,2014.0,Mar,False
721,ICICIBANK,Mar 2015,1160.0,83545,597207.0,144167.0,826079.0,5871.0,0,274311,545897,826079.0,Mar 2015,2015.0,Mar,False
722,ICICIBANK,Mar 2016,1163.0,92948,671455.0,153190.0,918756.0,8713.0,0,286044,623999,918756.0,Mar 2016,2016.0,Mar,False
723,ICICIBANK,Mar 2017,1165.0,103467,700874.0,180219.0,985725.0,9338.0,0,304373,672013,985725.0,Mar 2017,2017.0,Mar,False
724,ICICIBANK,Mar 2018,1286.0,109344,815198.0,198453.0,1124281.0,9465.0,0,372208,742608,1124281.0,Mar 2018,2018.0,Mar,False
725,ICICIBANK,Mar 2019,1289.0,112964,891641.0,232899.0,1238794.0,9660.0,0,398201,830933,1238794.0,Mar 2019,2019.0,Mar,False
726,ICICIBANK,Mar 2020,1295.0,121665,1014636.0,239696.0,1377292.0,10409.0,0,443473,923411,1377292.0,Mar 2020,2020.0,Mar,False
727,ICICIBANK,Mar 2021,1383.0,156204,1103840.0,312385.0,1573812.0,10809.0,0,536579,1026424,1573812.0,Mar 2021,2021.0,Mar,False
728,ICICIBANK,Mar 2022,1390.0,180663,1252968.0,317616.0,1752637.0,10707.0,0,567098,1174833,1752637.0,Mar 2022,2022.0,Mar,False
729,ICICIBANK,Mar 2023,1397.0,213101,1399894.0,344099.0,1958490.0,11070.0,0,639552,1307868,1958490.0,Mar 2023,2023.0,Mar,False
730,ICICIBANK,Mar 2024,1405.0,254739,1651008.0,456911.0,2364063.0,15714.0,0,827163,1521186,2364063.0,Mar 2024,2024.0,Mar,False
731,ICICIGI,Mar 2013,437.0,1433,0.0,10767.0,12637.0,390.0,10,7800,4436,12637.0,Mar 2013,2013.0,Mar,False
732,ICICIGI,Mar 2014,445.0,1949,0.0,12350.0,14744.0,373.0,17,9290,5064,14744.0,Mar 2014,2014.0,Mar,False
733,ICICIGI,Mar 2015,447.0,2439,0.0,11760.0,14646.0,381.0,9,10200,4056,14646.0,Mar 2015,2015.0,Mar,False
734,ICICIGI,Mar 2016,448.0,2789,0.0,12440.0,15676.0,510.0,10,11426,3730,15676.0,Mar 2016,2016.0,Mar,False
735,ICICIGI,Mar 2017,451.0,3450,485.0,18965.0,23351.0,516.0,11,14806,8018,23351.0,Mar 2017,2017.0,Mar,False
736,ICICIGI,Mar 2018,454.0,4087,485.0,24723.0,29750.0,368.0,38,18193,11151,29750.0,Mar 2018,2018.0,Mar,False
737,ICICIGI,Mar 2019,454.0,4946,485.0,27517.0,33403.0,1965.0,17,20714,10707,33403.0,Mar 2019,2019.0,Mar,False
738,ICICIGI,Mar 2020,454.0,5680,485.0,30423.0,37042.0,664.0,12,26327,10039,37042.0,Mar 2020,2020.0,Mar,False
739,ICICIGI,Mar 2021,455.0,7144,485.0,31214.0,39298.0,717.0,14,30788,7779,39298.0,Mar 2021,2021.0,Mar,False
740,ICICIGI,Mar 2022,491.0,8702,255.0,41401.0,50848.0,941.0,11,38412,11485,50848.0,Mar 2022,2022.0,Mar,False
741,ICICIGI,Mar 2023,491.0,9953,35.0,44607.0,55086.0,883.0,25,42836,11342,55086.0,Mar 2023,2023.0,Mar,False
742,ICICIGI,Mar 2024,493.0,11712,35.0,51068.0,63308.0,930.0,94,48584,13700,63308.0,Mar 2024,2024.0,Mar,False
743,ICICIGI,Sep 2024,495.0,13130,0.0,54389.0,68014.0,760.0,0,51557,15697,68014.0,Sep 2024,2024.0,Sep,False
744,ICICIPRULI,Mar 2013,1429.0,2532,0.0,71260.0,75220.0,165.0,7,73716,1332,75220.0,Mar 2013,2013.0,Mar,False
745,ICICIPRULI,Mar 2014,1429.0,2954,0.0,77090.0,81474.0,197.0,5,80101,1171,81474.0,Mar 2014,2014.0,Mar,False
746,ICICIPRULI,Mar 2015,1432.0,3833,0.0,95951.0,101215.0,209.0,6,99491,1509,101215.0,Mar 2015,2015.0,Mar,False
747,ICICIPRULI,Mar 2016,1432.0,3891,1029.0,98413.0,104765.0,212.0,7,103024,1522,104765.0,Mar 2016,2016.0,Mar,False
748,ICICIPRULI,Mar 2017,1435.0,4971,0.0,118335.0,124741.0,207.0,7,121581,2946,124741.0,Mar 2017,2017.0,Mar,False
749,ICICIPRULI,Mar 2018,1436.0,5138,0.0,135245.0,141819.0,404.0,18,138537,2859,141819.0,Mar 2018,2018.0,Mar,False
750,ICICIPRULI,Mar 2019,1436.0,5435,0.0,156215.0,163086.0,463.0,13,159003,3607,163086.0,Mar 2019,2019.0,Mar,False
751,ICICIPRULI,Mar 2020,1436.0,5777,0.0,148818.0,156031.0,932.0,20,150776,4303,156031.0,Mar 2020,2020.0,Mar,False
752,ICICIPRULI,Mar 2021,1436.0,7673,1200.0,206911.0,217220.0,911.0,22,211727,4560,217220.0,Mar 2021,2021.0,Mar,False
753,ICICIPRULI,Mar 2022,1437.0,7721,1200.0,234079.0,244437.0,433.0,54,238101,5848,244437.0,Mar 2022,2022.0,Mar,False
754,ICICIPRULI,Mar 2023,1439.0,8651,1200.0,244562.0,255851.0,479.0,117,248216,7039,255851.0,Mar 2023,2023.0,Mar,False
755,ICICIPRULI,Mar 2024,1441.0,9564,1200.0,286796.0,299001.0,670.0,49,289728,8553,299001.0,Mar 2024,2024.0,Mar,False
756,ICICIPRULI,Sep 2024,1444.0,10130,0.0,314063.0,326838.0,762.0,0,314855,11220,326838.0,Sep 2024,2024.0,Sep,False
757,INDIGO,Mar 2013,0.4,4,11.0,11.0,26.0,5.0,0,0,21,26.0,Mar 2013,2013.0,Mar,False
758,INDIGO,Mar 2014,0.4,4,14.0,16.0,35.0,10.0,0,0,25,35.0,Mar 2014,2014.0,Mar,False
759,INDIGO,Mar 2015,0.4,26,4.0,30.0,61.0,12.0,1,1,46,61.0,Mar 2015,2015.0,Mar,False
760,INDIGO,Mar 2016,0.4,129,8.0,58.0,196.0,13.0,0,124,58,196.0,Mar 2016,2016.0,Mar,False
761,INDIGO,Mar 2017,29.0,69,52.0,97.0,246.0,91.0,2,16,137,246.0,Mar 2017,2017.0,Mar,False
762,INDIGO,Mar 2018,29.0,71,54.0,125.0,279.0,95.0,2,15,167,279.0,Mar 2018,2018.0,Mar,False
763,INDIGO,Mar 2019,29.0,100,88.0,156.0,373.0,149.0,4,20,201,373.0,Mar 2019,2019.0,Mar,False
764,INDIGO,Mar 2020,29.0,150,75.0,169.0,422.0,201.0,1,21,199,422.0,Mar 2020,2020.0,Mar,False
765,INDIGO,Mar 2021,48.0,516,9.0,239.0,811.0,249.0,3,50,509,811.0,Mar 2021,2021.0,Mar,False
766,INDIGO,Mar 2022,48.0,602,12.0,258.0,920.0,253.0,51,173,442,920.0,Mar 2022,2022.0,Mar,False
767,INDIGO,Mar 2023,48.0,729,12.0,274.0,1062.0,265.0,251,132,414,1062.0,Mar 2023,2023.0,Mar,False
768,INDIGO,Mar 2024,48.0,867,17.0,290.0,1222.0,548.0,15,188,471,1222.0,Mar 2024,2024.0,Mar,False
769,INDIGO,Sep 2024,48.0,905,20.0,266.0,1239.0,570.0,64,178,427,1239.0,Sep 2024,2024.0,Sep,False
770,INDUSINDBK,Mar 2013,523.0,7107,63576.0,2100.0,73307.0,741.0,16,19654,52896,73307.0,Mar 2013,2013.0,Mar,False
771,INDUSINDBK,Mar 2014,526.0,8517,75264.0,2719.0,87026.0,991.0,25,21563,64447,87026.0,Mar 2014,2014.0,Mar,False
772,INDUSINDBK,Mar 2015,529.0,10115,94752.0,6390.0,111787.0,1120.0,38,22878,87751,111787.0,Mar 2015,2015.0,Mar,False
773,INDUSINDBK,Mar 2016,595.0,17101,117996.0,7205.0,142897.0,1218.0,37,34054,107587,142897.0,Mar 2016,2016.0,Mar,False
774,INDUSINDBK,Mar 2017,598.0,20048,149026.0,8976.0,178648.0,1307.0,28,36702,140611,178648.0,Mar 2017,2017.0,Mar,False
775,INDUSINDBK,Mar 2018,600.0,23241,189928.0,7856.0,221626.0,1313.0,25,50077,170211,221626.0,Mar 2018,2018.0,Mar,False
776,INDUSINDBK,Mar 2019,603.0,26083,242189.0,8944.0,277819.0,1688.0,22,59266,216843,277819.0,Mar 2019,2019.0,Mar,False
777,INDUSINDBK,Mar 2020,694.0,34013,262793.0,9558.0,307058.0,1742.0,78,59980,245257,307058.0,Mar 2020,2020.0,Mar,False
778,INDUSINDBK,Mar 2021,773.0,42592,307528.0,12080.0,362973.0,1734.0,75,69695,291469,362973.0,Mar 2021,2021.0,Mar,False
779,INDUSINDBK,Mar 2022,775.0,46923,341005.0,13273.0,401975.0,1754.0,95,70971,329155,401975.0,Mar 2022,2022.0,Mar,False
780,INDUSINDBK,Mar 2023,776.0,53846,385449.0,17733.0,457804.0,1857.0,135,83116,372695,457804.0,Mar 2023,2023.0,Mar,False
781,INDUSINDBK,Mar 2024,778.0,62019,432404.0,19734.0,514935.0,2001.0,197,106527,406211,514935.0,Mar 2024,2024.0,Mar,False
782,INFY,Mar 2013,286.0,37708,0.0,8281.0,46275.0,7139.0,1140,2116,35880,46275.0,Mar 2013,2013.0,Mar,False
783,INFY,Mar 2014,286.0,44244,0.0,12436.0,56966.0,8378.0,961,4331,43296,56966.0,Mar 2014,2014.0,Mar,False
784,INFY,Mar 2015,572.0,50164,0.0,15553.0,66289.0,11346.0,776,2270,51897,66289.0,Mar 2015,2015.0,Mar,False
785,INFY,Mar 2016,1144.0,60600,0.0,13354.0,75098.0,13386.0,960,1892,58860,75098.0,Mar 2016,2016.0,Mar,False
786,INFY,Mar 2017,1144.0,67838,0.0,14166.0,83148.0,14179.0,1365,16423,51181,83148.0,Mar 2017,2017.0,Mar,False
787,INFY,Mar 2018,1088.0,63835,0.0,14426.0,79349.0,12574.0,1606,12163,53006,79349.0,Mar 2018,2018.0,Mar,False
788,INFY,Mar 2019,2170.0,62778,0.0,19118.0,84066.0,15710.0,1388,11261,55707,84066.0,Mar 2019,2019.0,Mar,False
789,INFY,Mar 2020,2122.0,63328,4633.0,21717.0,91800.0,23789.0,954,8792,58265,91800.0,Mar 2020,2020.0,Mar,False
790,INFY,Mar 2021,2124.0,74227,5325.0,25835.0,107511.0,25505.0,922,14205,66879,107511.0,Mar 2021,2021.0,Mar,False
791,INFY,Mar 2022,2098.0,73252,5474.0,35905.0,116729.0,25800.0,416,20324,70189,116729.0,Mar 2022,2022.0,Mar,False
792,INFY,Mar 2023,2069.0,73338,8299.0,40890.0,124596.0,29225.0,288,19478,75605,124596.0,Mar 2023,2023.0,Mar,False
793,INFY,Mar 2024,2071.0,86045,8359.0,39545.0,136020.0,27622.0,293,24623,83482,136020.0,Mar 2024,2024.0,Mar,False
794,INFY,Sep 2024,2072.0,88391,8804.0,42603.0,141870.0,31917.0,505,17394,92054,141870.0,Sep 2024,2024.0,Sep,False
