id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,year_label,fiscal_year,month,is_ttm
766,ITC,Mar 2019,48340.0,29802.0,18537.0,38.0,2080.0,71,1397,19150.0,33.0,12836.0,10.0,56.0,Mar 2019,2019.0,Mar,False
767,ITC,Mar 2020,49388.0,30044.0,19344.0,39.0,2417.0,81,1645,20035.0,22.0,15593.0,12.0,82.0,Mar 2020,2020.0,Mar,False
768,ITC,Mar 2021,49257.0,32193.0,17065.0,35.0,2577.0,58,1646,17938.0,25.0,13383.0,11.0,101.0,Mar 2021,2021.0,Mar,False
769,ITC,Mar 2022,60645.0,40021.0,20623.0,34.0,1910.0,60,1732,20740.0,25.0,15503.0,12.0,93.0,Mar 2022,2022.0,Mar,False
770,ITC,Mar 2023,70919.0,45215.0,25704.0,36.0,2098.0,78,1809,25915.0,25.0,19477.0,15.0,100.0,Mar 2023,2023.0,Mar,False
771,ITC,Mar 2024,70866.0,44634.0,26233.0,37.0,2804.0,80,1816,27140.0,24.0,20751.0,16.0,84.0,Mar 2024,2024.0,Mar,False
772,ITC,TTM,75135.0,48495.0,26640.0,35.0,2655.0,54,1940,27302.0,,20829.0,16.0,,TTM,,,True
773,JINDALSTEL,Mar 2013,19807.0,13701.0,6106.0,31.0,333.0,1067,1539,3833.0,24.0,2952.0,31.0,5.0,Mar 2013,2013.0,Mar,False
774,JINDALSTEL,Mar 2014,19286.0,13487.0,5799.0,30.0,349.0,1807,1829,2512.0,25.0,1896.0,21.0,7.0,Mar 2014,2014.0,Mar,False
775,JINDALSTEL,Mar 2015,19401.0,13937.0,5464.0,28.0,-1399.0,2875,2733,-1543.0,-6.0,-1452.0,-14.0,0.0,Mar 2015,2015.0,Mar,False
776,JINDALSTEL,Mar 2016,19469.0,16032.0,3437.0,18.0,-79.0,3254,4068,-3964.0,-22.0,-3087.0,-32.0,0.0,Mar 2016,2016.0,Mar,False
777,JINDALSTEL,Mar 2017,21603.0,16894.0,4709.0,22.0,-362.0,3441,3949,-3043.0,-17.0,-2538.0,-25.0,0.0,Mar 2017,2017.0,Mar,False
778,JINDALSTEL,Mar 2018,33286.0,26817.0,6469.0,19.0,-584.0,3866,3883,-1864.0,-13.0,-1616.0,-15.0,0.0,Mar 2018,2018.0,Mar,False
779,JINDALSTEL,Mar 2019,46966.0,38553.0,8412.0,18.0,-1470.0,4264,5480,-2802.0,-14.0,-2412.0,-17.0,0.0,Mar 2019,2019.0,Mar,False
780,JINDALSTEL,Mar 2020,37923.0,31092.0,6831.0,18.0,74.0,3768,3429,-291.0,37.0,-400.0,-1.0,0.0,Mar 2020,2020.0,Mar,False
781,JINDALSTEL,Mar 2021,34579.0,23646.0,10933.0,32.0,313.0,2753,2414,6078.0,30.0,4267.0,36.0,0.0,Mar 2021,2021.0,Mar,False
782,JINDALSTEL,Mar 2022,51166.0,35650.0,15515.0,30.0,-1840.0,1888,2097,9690.0,30.0,6766.0,56.0,5.0,Mar 2022,2022.0,Mar,False
783,JINDALSTEL,Mar 2023,53212.0,43270.0,9942.0,19.0,-539.0,1446,2691,5266.0,25.0,3974.0,31.0,6.0,Mar 2023,2023.0,Mar,False
784,JINDALSTEL,Mar 2024,50354.0,40153.0,10202.0,20.0,156.0,1294,2822,6241.0,5.0,5943.0,58.0,3.0,Mar 2024,2024.0,Mar,False
785,JINDALSTEL,TTM,50019.0,39693.0,10327.0,21.0,139.0,1293,3009,6163.0,,5060.0,50.0,,TTM,,,True
786,JIOFIN,Mar 2023,45.0,6.0,39.0,88.0,10.0,0,0,49.0,37.0,31.0,,0.0,Mar 2023,2023.0,Mar,False
787,JIOFIN,Mar 2024,1855.0,296.0,1559.0,84.0,429.0,10,22,1956.0,18.0,1605.0,3.0,0.0,Mar 2024,2024.0,Mar,False
788,JIOFIN,TTM,1968.0,437.0,1531.0,78.0,435.0,0,22,1944.0,,1607.0,3.0,,TTM,,,True
789,JSWENERGY,Mar 2013,8870.0,6069.0,2801.0,32.0,9.0,963,662,1186.0,23.0,901.0,6.0,36.0,Mar 2013,2013.0,Mar,False
790,JSWENERGY,Mar 2014,8648.0,5394.0,3255.0,38.0,-179.0,1206,810,1060.0,27.0,760.0,5.0,43.0,Mar 2014,2014.0,Mar,False
791,JSWENERGY,Mar 2015,9347.0,5723.0,3624.0,39.0,196.0,1137,790,1892.0,27.0,1358.0,8.0,24.0,Mar 2015,2015.0,Mar,False
792,JSWENERGY,Mar 2016,9824.0,5796.0,4029.0,41.0,340.0,1498,854,2017.0,28.0,1460.0,9.0,22.0,Mar 2016,2016.0,Mar,False
793,JSWENERGY,Mar 2017,8263.0,4939.0,3324.0,40.0,221.0,1685,969,892.0,30.0,623.0,4.0,13.0,Mar 2017,2017.0,Mar,False
794,JSWENERGY,Mar 2018,8049.0,5336.0,2713.0,34.0,47.0,1456,966,338.0,75.0,85.0,0.0,0.0,Mar 2018,2018.0,Mar,False
795,JSWENERGY,Mar 2019,9138.0,6283.0,2855.0,31.0,398.0,1192,1164,897.0,24.0,684.0,4.0,24.0,Mar 2019,2019.0,Mar,False
796,JSWENERGY,Mar 2020,8273.0,5316.0,2957.0,36.0,376.0,1051,1738,544.0,6.0,1081.0,7.0,15.0,Mar 2020,2020.0,Mar,False
797,JSWENERGY,Mar 2021,6922.0,4009.0,2913.0,42.0,248.0,896,1167,1099.0,25.0,823.0,5.0,41.0,Mar 2021,2021.0,Mar,False
798,JSWENERGY,Mar 2022,8167.0,4596.0,3572.0,44.0,575.0,777,1131,2238.0,22.0,1743.0,11.0,19.0,Mar 2022,2022.0,Mar,False
799,JSWENERGY,Mar 2023,10332.0,7050.0,3282.0,32.0,674.0,844,1169,1943.0,24.0,1480.0,9.0,22.0,Mar 2023,2023.0,Mar,False
800,JSWENERGY,Mar 2024,11486.0,6104.0,5382.0,47.0,472.0,2053,1633,2167.0,20.0,1725.0,10.0,19.0,Mar 2024,2024.0,Mar,False
801,JSWENERGY,TTM,11416.0,6034.0,5382.0,47.0,648.0,2083,1594,2352.0,,1988.0,11.0,,TTM,,,True
802,JSWSTEEL,Mar 2013,38210.0,31698.0,6512.0,17.0,-307.0,1967,2237,1999.0,42.0,929.0,4.0,30.0,Mar 2013,2013.0,Mar,False
803,JSWSTEEL,Mar 2014,51220.0,42051.0,9169.0,18.0,-1630.0,3048,3183,1308.0,70.0,402.0,2.0,74.0,Mar 2014,2014.0,Mar,False
804,JSWSTEEL,Mar 2015,52972.0,43608.0,9364.0,18.0,103.0,3493,3434,2539.0,32.0,1722.0,7.0,19.0,Mar 2015,2015.0,Mar,False
805,JSWSTEEL,Mar 2016,41546.0,35124.0,6422.0,15.0,-1966.0,3601,3323,-2468.0,-80.0,-481.0,-1.0,-67.0,Mar 2016,2016.0,Mar,False
806,JSWSTEEL,Mar 2017,55604.0,43296.0,12308.0,22.0,18.0,3768,3430,5128.0,33.0,3467.0,15.0,19.0,Mar 2017,2017.0,Mar,False
807,JSWSTEEL,Mar 2018,71933.0,57017.0,14916.0,21.0,-177.0,3701,3387,7651.0,20.0,6113.0,26.0,16.0,Mar 2018,2018.0,Mar,False
808,JSWSTEEL,Mar 2019,84757.0,65827.0,18930.0,22.0,196.0,3917,4041,11168.0,33.0,7524.0,32.0,16.0,Mar 2019,2019.0,Mar,False
809,JSWSTEEL,Mar 2020,73326.0,61513.0,11813.0,16.0,-289.0,4265,4246,3013.0,-30.0,3919.0,17.0,15.0,Mar 2020,2020.0,Mar,False
810,JSWSTEEL,Mar 2021,79839.0,59661.0,20178.0,25.0,473.0,3957,4679,12015.0,34.0,7873.0,33.0,25.0,Mar 2021,2021.0,Mar,False
811,JSWSTEEL,Mar 2022,146371.0,107257.0,39114.0,27.0,1600.0,4968,6001,29745.0,30.0,20938.0,85.0,25.0,Mar 2022,2022.0,Mar,False
812,JSWSTEEL,Mar 2023,165960.0,147490.0,18470.0,11.0,1561.0,6902,7474,5655.0,27.0,4139.0,17.0,25.0,Mar 2023,2023.0,Mar,False
813,JSWSTEEL,Mar 2024,175006.0,146849.0,28157.0,16.0,1500.0,8105,8172,13380.0,33.0,8973.0,36.0,25.0,Mar 2024,2024.0,Mar,False
814,JSWSTEEL,TTM,170274.0,147796.0,22478.0,13.0,267.0,8380,9006,5359.0,,3312.0,14.0,,TTM,,,True
815,KOTAKBANK,Mar 2013,10838.0,6024.0,6603.0,-1789.0,-17.0,5112,179,3144.0,30.0,2238.0,15.0,2.0,Mar 2013,2013.0,Mar,False
816,KOTAKBANK,Mar 2014,11986.0,6312.0,7053.0,-1379.0,-12.0,5282,208,3695.0,32.0,2527.0,16.0,2.0,Mar 2014,2014.0,Mar,False
817,KOTAKBANK,Mar 2015,13319.0,6966.0,9718.0,-3366.0,-25.0,8152,237,4550.0,33.0,3105.0,20.0,2.0,Mar 2015,2015.0,Mar,False
818,KOTAKBANK,Mar 2016,20402.0,11123.0,11541.0,-2263.0,-11.0,7631,345,5024.0,32.0,3524.0,19.0,3.0,Mar 2016,2016.0,Mar,False
819,KOTAKBANK,Mar 2017,22324.0,11458.0,14832.0,-3965.0,-18.0,11660,362,7332.0,32.0,5019.0,27.0,2.0,Mar 2017,2017.0,Mar,False
820,KOTAKBANK,Mar 2018,25131.0,12467.0,16805.0,-4141.0,-16.0,13682,383,9158.0,33.0,6258.0,33.0,2.0,Mar 2018,2018.0,Mar,False
821,KOTAKBANK,Mar 2019,29831.0,15187.0,19758.0,-5114.0,-17.0,16148,458,10576.0,33.0,7204.0,38.0,2.0,Mar 2019,2019.0,Mar,False
822,KOTAKBANK,Mar 2020,33474.0,15901.0,22578.0,-5005.0,-15.0,16892,465,11422.0,25.0,8593.0,45.0,0.0,Mar 2020,2020.0,Mar,False
823,KOTAKBANK,Mar 2021,32820.0,12967.0,29812.0,-9958.0,-30.0,23588,461,13168.0,25.0,9990.0,50.0,2.0,Mar 2021,2021.0,Mar,False
824,KOTAKBANK,Mar 2022,33741.0,11554.0,30699.0,-8512.0,-25.0,24941,480,15948.0,25.0,12089.0,61.0,2.0,Mar 2022,2022.0,Mar,False
825,KOTAKBANK,Mar 2023,42151.0,14411.0,33485.0,-5746.0,-14.0,25991,599,19646.0,25.0,14925.0,75.0,2.0,Mar 2023,2023.0,Mar,False
826,KOTAKBANK,Mar 2024,56237.0,22567.0,47052.0,-13382.0,-24.0,38037,792,23863.0,25.0,18213.0,92.0,2.0,Mar 2024,2024.0,Mar,False
827,KOTAKBANK,TTM,64053.0,27327.0,50872.0,-14146.0,-22.0,43559,0,29413.0,,22530.0,113.0,,TTM,,,True
828,LICI,Mar 2019,571508.0,565587.0,5920.0,1.0,2615.0,0,336,8199.0,68.0,2627.0,,2.0,Mar 2019,2019.0,Mar,False
829,LICI,Mar 2020,628043.0,634989.0,-6947.0,-1.0,20870.0,0,379,13544.0,80.0,2710.0,,2.0,Mar 2020,2020.0,Mar,False
830,LICI,Mar 2021,690914.0,691166.0,-252.0,0.0,12820.0,0,417,12151.0,76.0,2974.0,7.0,0.0,Mar 2021,2021.0,Mar,False
831,LICI,Mar 2022,723606.0,720280.0,3326.0,0.0,9248.0,0,436,12138.0,66.0,4125.0,57.0,23.0,Mar 2022,2022.0,Mar,False
832,LICI,Mar 2023,784628.0,750420.0,34207.0,4.0,7800.0,77,466,41463.0,13.0,35997.0,65.0,5.0,Mar 2023,2023.0,Mar,False
833,LICI,Mar 2024,845966.0,813188.0,32779.0,4.0,14829.0,128,466,47014.0,13.0,40916.0,66.0,15.0,Mar 2024,2024.0,Mar,False
834,LICI,TTM,896106.0,870255.0,25851.0,3.0,16250.0,0,0,42102.0,,41468.0,,,TTM,,,True
835,LODHA,Mar 2011,2173.0,1663.0,510.0,23.0,145.0,283,17,355.0,26.0,264.0,6.0,0.0,Mar 2011,2011.0,Mar,False
836,LODHA,Mar 2012,2954.0,2229.0,724.0,25.0,124.0,254,37,556.0,32.0,381.0,9.0,0.0,Mar 2012,2012.0,Mar,False
837,LODHA,Mar 2015,6236.0,4769.0,1467.0,24.0,423.0,492,128,1269.0,37.0,798.0,18.0,0.0,Mar 2015,2015.0,Mar,False
838,LODHA,Mar 2016,8249.0,6123.0,2126.0,26.0,510.0,988,450,1198.0,41.0,703.0,16.0,0.0,Mar 2016,2016.0,Mar,False
839,LODHA,Mar 2017,7926.0,6313.0,1614.0,20.0,584.0,736,460,1001.0,42.0,584.0,13.0,0.0,Mar 2017,2017.0,Mar,False
840,LODHA,Mar 2018,9677.0,7995.0,1682.0,17.0,285.0,390,395,1182.0,33.0,794.0,10.0,0.0,Mar 2018,2018.0,Mar,False
841,LODHA,Mar 2019,11907.0,8728.0,3179.0,27.0,72.0,568,194,2489.0,34.0,1644.0,21.0,0.0,Mar 2019,2019.0,Mar,False
842,LODHA,Mar 2020,12443.0,10526.0,1917.0,15.0,119.0,740,292,1003.0,26.0,742.0,9.0,0.0,Mar 2020,2020.0,Mar,False
843,LODHA,Mar 2021,5449.0,4066.0,1383.0,25.0,-140.0,1136,73,33.0,-44.0,48.0,1.0,0.0,Mar 2021,2021.0,Mar,False
844,LODHA,Mar 2022,9233.0,7047.0,2186.0,24.0,293.0,688,75,1716.0,30.0,1208.0,12.0,20.0,Mar 2022,2022.0,Mar,False
845,LODHA,Mar 2023,9470.0,7406.0,2064.0,22.0,-1037.0,482,93,452.0,-8.0,490.0,5.0,14.0,Mar 2023,2023.0,Mar,False
846,LODHA,Mar 2024,10316.0,7651.0,2665.0,26.0,48.0,482,204,2028.0,23.0,1554.0,16.0,,Mar 2024,2024.0,Mar,False
847,LODHA,TTM,13574.0,9761.0,3812.0,28.0,260.0,514,311,3248.0,,2511.0,25.0,,TTM,,,True
848,LT,Mar 2013,74426.0,63032.0,11394.0,15.0,2523.0,4642,1637,7638.0,31.0,5291.0,38.0,22.0,Mar 2013,2013.0,Mar,False
849,LT,Mar 2014,85054.0,70968.0,14086.0,17.0,1337.0,6494,1446,7483.0,35.0,4885.0,35.0,27.0,Mar 2014,2014.0,Mar,False
850,LT,Mar 2015,91929.0,76245.0,15684.0,17.0,1422.0,7266,2623,7217.0,31.0,4966.0,34.0,32.0,Mar 2015,2015.0,Mar,False
851,LT,Mar 2016,101122.0,85637.0,15486.0,15.0,1219.0,6899,1787,8020.0,30.0,4592.0,31.0,40.0,Mar 2016,2016.0,Mar,False
852,LT,Mar 2017,109312.0,92691.0,16620.0,15.0,1466.0,6829,2370,8887.0,23.0,6486.0,43.0,22.0,Mar 2017,2017.0,Mar,False
853,LT,Mar 2018,119683.0,99572.0,20111.0,17.0,1465.0,7714,2223,11639.0,27.0,8004.0,53.0,30.0,Mar 2018,2018.0,Mar,False
854,LT,Mar 2019,135220.0,112354.0,22866.0,17.0,2701.0,9339,1923,14305.0,28.0,10217.0,63.0,28.0,Mar 2019,2019.0,Mar,False
855,LT,Mar 2020,145452.0,120899.0,24553.0,17.0,3015.0,11021,2462,14086.0,23.0,10894.0,68.0,26.0,Mar 2020,2020.0,Mar,False
856,LT,Mar 2021,135979.0,112519.0,23460.0,17.0,8111.0,11750,2904,16918.0,24.0,12921.0,82.0,44.0,Mar 2021,2021.0,Mar,False
857,LT,Mar 2022,156521.0,132207.0,24314.0,16.0,2364.0,9235,2948,14495.0,29.0,10419.0,62.0,36.0,Mar 2022,2022.0,Mar,False
858,LT,Mar 2023,183341.0,156175.0,27166.0,15.0,2891.0,9445,3502,17109.0,26.0,12531.0,75.0,32.0,Mar 2023,2023.0,Mar,False
859,LT,Mar 2024,221113.0,191248.0,29865.0,14.0,3847.0,9512,3682,20517.0,24.0,15547.0,95.0,36.0,Mar 2024,2024.0,Mar,False
860,LT,TTM,238881.0,208066.0,30815.0,13.0,3995.0,9420,3964,21425.0,,16150.0,98.0,,TTM,,,True
861,LTIM,Mar 2013,3851.0,2981.0,870.0,23.0,22.0,21,123,749.0,25.0,562.0,174.0,54.0,Mar 2013,2013.0,Mar,False
862,LTIM,Mar 2014,4920.0,3773.0,1147.0,23.0,217.0,31,130,1204.0,17.0,996.0,309.0,55.0,Mar 2014,2014.0,Mar,False
863,LTIM,Mar 2015,4978.0,3973.0,1005.0,20.0,99.0,10,158,936.0,18.0,769.0,238.0,63.0,Mar 2015,2015.0,Mar,False
864,LTIM,Mar 2016,5846.0,4819.0,1028.0,18.0,187.0,6,174,1035.0,19.0,836.0,49.0,72.0,Mar 2016,2016.0,Mar,False
865,LTIM,Mar 2017,6501.0,5271.0,1230.0,19.0,187.0,3,178,1236.0,21.0,971.0,57.0,29.0,Mar 2017,2017.0,Mar,False
866,LTIM,Mar 2018,7306.0,6119.0,1187.0,16.0,426.0,16,156,1442.0,23.0,1112.0,65.0,33.0,Mar 2018,2018.0,Mar,False
867,LTIM,Mar 2019,9446.0,7562.0,1883.0,20.0,302.0,11,147,2028.0,25.0,1516.0,87.0,32.0,Mar 2019,2019.0,Mar,False
868,LTIM,Mar 2020,10879.0,8849.0,2029.0,19.0,329.0,83,273,2003.0,24.0,1520.0,87.0,32.0,Mar 2020,2020.0,Mar,False
869,LTIM,Mar 2021,12370.0,9645.0,2725.0,22.0,274.0,79,332,2588.0,25.0,1938.0,111.0,36.0,Mar 2021,2021.0,Mar,False
870,LTIM,Mar 2022,26109.0,20860.0,5249.0,20.0,766.0,123,597,5294.0,25.0,3950.0,225.0,41.0,Mar 2022,2022.0,Mar,False
871,LTIM,Mar 2023,33183.0,27075.0,6108.0,18.0,557.0,150,723,5792.0,24.0,4410.0,149.0,40.0,Mar 2023,2023.0,Mar,False
872,LTIM,Mar 2024,35517.0,29130.0,6387.0,18.0,702.0,222,819,6049.0,24.0,4585.0,155.0,42.0,Mar 2024,2024.0,Mar,False
873,LTIM,TTM,37129.0,30695.0,6434.0,17.0,946.0,280,968,6133.0,,4574.0,154.0,,TTM,,,True
874,M&M,Mar 2013,68693.0,59578.0,9116.0,13.0,841.0,2297,2080,5580.0,35.0,4129.0,33.0,19.0,Mar 2013,2013.0,Mar,False
875,M&M,Mar 2014,74001.0,63830.0,10170.0,14.0,773.0,2954,2170,5820.0,26.0,5154.0,38.0,18.0,Mar 2014,2014.0,Mar,False
876,M&M,Mar 2015,71448.0,62655.0,8793.0,12.0,800.0,3157,2124,4313.0,40.0,3381.0,25.0,23.0,Mar 2015,2015.0,Mar,False
877,M&M,Mar 2016,75841.0,65759.0,10082.0,13.0,1399.0,3368,2442,5672.0,37.0,3554.0,25.0,21.0,Mar 2016,2016.0,Mar,False
878,M&M,Mar 2017,83773.0,73038.0,10735.0,13.0,2077.0,3647,2813,6350.0,36.0,4051.0,30.0,22.0,Mar 2017,2017.0,Mar,False
879,M&M,Mar 2018,92094.0,78868.0,13226.0,14.0,4366.0,3987,3280,10326.0,23.0,7958.0,60.0,11.0,Mar 2018,2018.0,Mar,False
880,M&M,Mar 2019,104721.0,89514.0,15207.0,15.0,2676.0,5021,3991,8871.0,32.0,6017.0,43.0,17.0,Mar 2019,2019.0,Mar,False
881,M&M,Mar 2020,75382.0,65224.0,10158.0,13.0,885.0,6021,3367,1655.0,99.0,-321.0,1.0,205.0,Mar 2020,2020.0,Mar,False
882,M&M,Mar 2021,74278.0,62791.0,11487.0,15.0,1152.0,6102,3378,3158.0,52.0,1512.0,15.0,54.0,Mar 2021,2021.0,Mar,False
883,M&M,Mar 2022,90171.0,75488.0,14683.0,16.0,3204.0,5018,3508,9362.0,23.0,7253.0,53.0,20.0,Mar 2022,2022.0,Mar,False
884,M&M,Mar 2023,121269.0,100983.0,20285.0,17.0,3961.0,5830,4357,14060.0,19.0,11374.0,83.0,18.0,Mar 2023,2023.0,Mar,False
885,M&M,Mar 2024,139078.0,114186.0,24892.0,18.0,3298.0,7488,4724,15978.0,23.0,12270.0,91.0,21.0,Mar 2024,2024.0,Mar,False
886,M&M,TTM,145893.0,118688.0,27204.0,19.0,3365.0,8259,5007,17303.0,,13009.0,95.0,,TTM,,,True
887,MARUTI,Mar 2013,44304.0,39944.0,4361.0,10.0,797.0,198,1890,3070.0,20.0,2470.0,82.0,10.0,Mar 2013,2013.0,Mar,False
888,MARUTI,Mar 2014,44542.0,39232.0,5310.0,12.0,724.0,184,2116,3734.0,24.0,2854.0,94.0,13.0,Mar 2014,2014.0,Mar,False
889,MARUTI,Mar 2015,50801.0,43909.0,6892.0,14.0,817.0,218,2515,4976.0,24.0,3809.0,126.0,20.0,Mar 2015,2015.0,Mar,False
890,MARUTI,Mar 2016,57589.0,48565.0,9024.0,16.0,1464.0,82,2822,7585.0,28.0,5497.0,182.0,19.0,Mar 2016,2016.0,Mar,False
891,MARUTI,Mar 2017,68085.0,57664.0,10421.0,15.0,2399.0,89,2604,10127.0,26.0,7511.0,249.0,30.0,Mar 2017,2017.0,Mar,False
892,MARUTI,Mar 2018,79809.0,67692.0,12118.0,15.0,2155.0,346,2760,11167.0,29.0,7881.0,261.0,31.0,Mar 2018,2018.0,Mar,False
893,MARUTI,Mar 2019,86068.0,75012.0,11056.0,13.0,2664.0,76,3021,10624.0,28.0,7651.0,253.0,32.0,Mar 2019,2019.0,Mar,False
894,MARUTI,Mar 2020,75660.0,68305.0,7355.0,10.0,3410.0,134,3528,7103.0,20.0,5678.0,188.0,32.0,Mar 2020,2020.0,Mar,False
895,MARUTI,Mar 2021,70372.0,64961.0,5411.0,8.0,3046.0,102,3034,5321.0,18.0,4389.0,145.0,31.0,Mar 2021,2021.0,Mar,False
896,MARUTI,Mar 2022,88330.0,82578.0,5752.0,7.0,1861.0,127,2789,4697.0,17.0,3880.0,128.0,47.0,Mar 2022,2022.0,Mar,False
897,MARUTI,Mar 2023,118410.0,105288.0,13122.0,11.0,2415.0,252,4846,10438.0,21.0,8264.0,274.0,34.0,Mar 2023,2023.0,Mar,False
898,MARUTI,Mar 2024,141858.0,123232.0,18626.0,13.0,4248.0,194,5256,17424.0,23.0,13488.0,429.0,29.0,Mar 2024,2024.0,Mar,False
899,MARUTI,TTM,145213.0,125446.0,19766.0,14.0,5002.0,212,5317,19240.0,,14021.0,446.0,,TTM,,,True
900,MOTHERSON,Mar 2013,25298.0,23819.0,1480.0,6.0,318.0,250,714,834.0,46.0,452.0,1.0,26.0,Mar 2013,2013.0,Mar,False
901,MOTHERSON,Mar 2014,30414.0,28017.0,2397.0,8.0,311.0,294,817,1596.0,31.0,1097.0,2.0,29.0,Mar 2014,2014.0,Mar,False
902,MOTHERSON,Mar 2015,34661.0,31817.0,2844.0,8.0,212.0,318,921,1817.0,29.0,1292.0,2.0,31.0,Mar 2015,2015.0,Mar,False
903,MOTHERSON,Mar 2016,37216.0,33668.0,3548.0,10.0,177.0,345,1087,2293.0,23.0,1774.0,3.0,26.0,Mar 2016,2016.0,Mar,False
904,MOTHERSON,Mar 2017,42376.0,38204.0,4171.0,10.0,346.0,375,1059,3083.0,30.0,2172.0,3.0,18.0,Mar 2017,2017.0,Mar,False
905,MOTHERSON,Mar 2018,56303.0,51174.0,5128.0,9.0,125.0,411,1575,3267.0,31.0,2260.0,3.0,30.0,Mar 2018,2018.0,Mar,False
906,MOTHERSON,Mar 2019,63523.0,58174.0,5348.0,8.0,333.0,423,2058,3200.0,34.0,2098.0,3.0,29.0,Mar 2019,2019.0,Mar,False
907,MOTHERSON,Mar 2020,60729.0,56075.0,4654.0,8.0,642.0,593,2721,1983.0,-5.0,1294.0,2.0,40.0,Mar 2020,2020.0,Mar,False
908,MOTHERSON,Mar 2021,57370.0,53000.0,4370.0,8.0,568.0,512,2926,1500.0,34.0,1569.0,2.0,46.0,Mar 2021,2021.0,Mar,False
909,MOTHERSON,Mar 2022,63774.0,59060.0,4714.0,7.0,575.0,543,2958,1788.0,31.0,1182.0,1.0,34.0,Mar 2022,2022.0,Mar,False
910,MOTHERSON,Mar 2023,78788.0,72537.0,6251.0,8.0,70.0,781,3136,2405.0,31.0,1670.0,2.0,29.0,Mar 2023,2023.0,Mar,False
911,MOTHERSON,Mar 2024,98692.0,89370.0,9322.0,9.0,140.0,1811,3810,3840.0,21.0,3020.0,4.0,20.0,Mar 2024,2024.0,Mar,False
912,MOTHERSON,TTM,109382.0,98908.0,10474.0,10.0,955.0,2061,4272,5095.0,,4123.0,6.0,,TTM,,,True
913,NAUKRI,Mar 2013,472.0,351.0,121.0,26.0,24.0,3,12,130.0,41.0,76.0,8.0,12.0,Mar 2013,2013.0,Mar,False
914,NAUKRI,Mar 2014,567.0,471.0,97.0,17.0,48.0,3,21,120.0,49.0,60.0,8.0,30.0,Mar 2014,2014.0,Mar,False
915,NAUKRI,Mar 2015,732.0,711.0,21.0,3.0,89.0,4,47,60.0,99.0,-14.0,2.0,150.0,Mar 2015,2015.0,Mar,False
916,NAUKRI,Mar 2016,748.0,656.0,91.0,12.0,111.0,3,24,175.0,33.0,118.0,11.0,27.0,Mar 2016,2016.0,Mar,False
917,NAUKRI,Mar 2017,888.0,896.0,-9.0,-1.0,50.0,4,33,5.0,99.0,-43.0,-2.0,-230.0,Mar 2017,2017.0,Mar,False
918,NAUKRI,Mar 2018,988.0,769.0,219.0,22.0,401.0,5,30,585.0,14.0,501.0,42.0,13.0,Mar 2018,2018.0,Mar,False
919,NAUKRI,Mar 2019,1151.0,1142.0,9.0,1.0,737.0,7,22,716.0,17.0,592.0,49.0,12.0,Mar 2019,2019.0,Mar,False
920,NAUKRI,Mar 2020,1312.0,1662.0,-350.0,-27.0,286.0,14,48,-126.0,95.0,-246.0,-19.0,-31.0,Mar 2020,2020.0,Mar,False
921,NAUKRI,Mar 2021,1128.0,1054.0,74.0,7.0,1584.0,11,45,1602.0,12.0,1418.0,110.0,7.0,Mar 2021,2021.0,Mar,False
922,NAUKRI,Mar 2022,1589.0,1143.0,446.0,28.0,13810.0,11,73,14200.0,9.0,12882.0,991.0,1.0,Mar 2022,2022.0,Mar,False
923,NAUKRI,Mar 2023,2346.0,1997.0,348.0,15.0,-116.0,18,73,141.0,99.0,-70.0,-8.0,-228.0,Mar 2023,2023.0,Mar,False
924,NAUKRI,Mar 2024,2536.0,1825.0,711.0,28.0,303.0,35,101,878.0,32.0,595.0,44.0,49.0,Mar 2024,2024.0,Mar,False
925,NAUKRI,TTM,2662.0,1911.0,751.0,28.0,560.0,22,104,1185.0,,551.0,36.0,,TTM,,,True
926,NESTLEIND,Dec 2013,9101.0,7153.0,1948.0,21.0,97.0,37,330,1678.0,33.0,1117.0,12.0,42.0,Dec 2013,2013.0,Dec,False
927,NESTLEIND,Dec 2014,9855.0,7816.0,2039.0,21.0,87.0,14,338,1774.0,33.0,1185.0,12.0,51.0,Dec 2014,2014.0,Dec,False
928,NESTLEIND,Dec 2015,8175.0,6620.0,1555.0,19.0,-391.0,3,347,814.0,31.0,563.0,6.0,83.0,Dec 2015,2015.0,Dec,False
929,NESTLEIND,Dec 2016,9141.0,7292.0,1850.0,20.0,140.0,91,354,1545.0,35.0,1001.0,10.0,61.0,Dec 2016,2016.0,Dec,False
930,NESTLEIND,Dec 2017,10010.0,7913.0,2097.0,21.0,177.0,92,342,1839.0,33.0,1225.0,13.0,68.0,Dec 2017,2017.0,Dec,False
931,NESTLEIND,Dec 2018,11292.0,8675.0,2618.0,23.0,259.0,112,336,2429.0,34.0,1607.0,17.0,69.0,Dec 2018,2018.0,Dec,False
932,NESTLEIND,Dec 2019,12369.0,9443.0,2926.0,24.0,247.0,129,370,2673.0,26.0,1968.0,20.0,168.0,Dec 2019,2019.0,Dec,False
933,NESTLEIND,Dec 2020,13350.0,10149.0,3202.0,24.0,146.0,164,370,2813.0,26.0,2082.0,22.0,93.0,Dec 2020,2020.0,Dec,False
934,NESTLEIND,Dec 2021,14741.0,11178.0,3562.0,24.0,-112.0,202,391,2857.0,26.0,2118.0,22.0,91.0,Dec 2021,2021.0,Dec,False
